id;title;overview;release_date;vote_average
194;'Le Fabuleux Destin d''Amélie Poulain';'Amélie, une jeune serveuse dans un bar de Montmartre, passe son temps à observer les gens et à laisser son imagination divaguer. Elle s''est fixée un but: faire le bien de ceux qui l''entourent. Elle invente alors des stratagèmes pour intervenir incognito dans leur existence. Le chemin d''Amélie est jalonné de rencontres: Georgette, la buraliste hypocondriaque, Lucien, le commis d''épicerie, Madeleine Wallace, la concierge portée sur le porto et les chiens empaillés, ou encore Raymond Dufayel alias «l''homme de verre», son voisin qui ne vit qu''à travers une reproduction d''un tableau de Renoir. Cette quête du bonheur amène Amélie à faire la connaissance de Nino Quincampoix, un étrange «prince charmant». Celui-ci partage son temps entre un train fantôme et un sex-shop, et cherche à identifier un inconnu dont la photo réapparaît sans cesse dans plusieurs cabines de photomaton.';2001-04-25;7.9
746333;Super-héros malgré lui;Cédric, un apprenti comédien en galère, qui décroche enfin son premier rôle dans un film de superhéros. Un soir, alors qu’il emprunte la voiture de tournage, il est victime d’un accident qui lui fait perdre la mémoire. A son réveil, vêtu de son costume de justicier et au milieu des accessoires du film, il est persuadé d’être devenu le personnage du film avec une mission périlleuse à accomplir. Mais n’est pas héros et encore moins super-héros qui veut… Et encore moins Cédric !;2022-02-02;6.4
939338;Pattie et la colère de Poséidon;La vie s’écoule paisiblement à Yolcos, belle et prospère ville portuaire de la Grèce antique, lorsque la population est menacée par la colère de Poséidon. Une jeune souris aventurière et le chat qui l’a adoptée vont alors aider à son insu le vieux Jason et ses Argonautes dans leur quête pour sauver la cité. Mais bien plus qu’un coup de main, l’opération les amènera finalement à affronter les créatures mythiques les plus dangereuses de la mythologie et à surmonter tous les dangers à leur place.;2023-01-25;6.2
531428;Portrait de la jeune fille en feu;1770. Marianne est peintre et doit réaliser le portrait de mariage d’Héloïse, une jeune femme qui vient de quitter le couvent. Héloïse résiste à son destin d’épouse en refusant de poser. Marianne va devoir la peindre en secret. Introduite auprès d’elle en tant que dame de compagnie, elle la regarde.;2019-06-17;8.2
28209;'Emmanuelle: L''antivierge';'Emmanuelle retourne en Asie et rejoint son mari à Hong Kong où elle va multiplier les rencontres amoureuses. Elle fait la connaissance d''un jeune pilote américain du nom de Christopher et d''Anna-Maria, une jeune fille très attirante.';1975-12-15;5.4
952701;Retour à Séoul;'Freddie (l''électrisante nouvelle venue Park Ji-min) revient en Corée du Sud pour la première fois depuis son adoption et son arrivée en France. Elle se retrouve aussitôt entrainée dans une quête inattendue sur ses origines dans ce pays qu''elle connaît peu, incluant la langue.';2022-12-02;6.2
9539;Martyrs;'France, début des années 70. Lucie, une petite fille de dix ans, disparue quelques mois plus tôt, est retrouvée errant sur la route. Son corps maltraité ne porte aucune trace d''agression sexuelle. Les raisons de son enlèvement restent mystérieuses. Traumatisée, mutique, elle est placée dans un hôpital où elle se lie d''amitié avec Anna, une fille de son âge. 15 ans plus tard, on sonne à la porte d''une famille ordinaire. Le père ouvre et se retrouve face à Lucie, armée d''un fusil de chasse. Persuadée d''avoir retrouvé ses bourreaux, elle tire.';2008-09-03;7.3
1109273;Le purgatoire des intimes;Un homme perturbé ayant des problèmes de personnalité tente de donner un sens à ses relations avec les femmes de sa vie.;2023-04-26;8
477018;Les Traducteurs;'Isolés dans une luxueuse demeure sans aucun contact possible avec l''extérieur, neuf traducteurs sont rassemblés pour traduire le dernier tome d''un des plus grands succès de la littérature mondiale. Mais lorsque les dix premières pages du roman sont publiées sur internet et qu''un pirate menace de dévoiler la suite si on ne lui verse pas une rançon colossale, une question devient obsédante : d''où vient la fuite ?';2019-12-20;6.5
467938;Revenge;'Trois riches chefs d’entreprise quarantenaires, mariés et bons pères de famille se retrouvent pour leur partie de chasse annuelle dans une zone désertique de canyons. Un moyen pour eux d’évacuer leur stress et d’affirmer leur virilité armes à la main. Mais cette fois, l’un d’eux est venu avec sa jeune maîtresse, une lolita ultra sexy qui attise rapidement la convoitise des deux autres... Les choses dérapent... Dans l''enfer du désert, la jeune femme laissée pour morte reprend vie... Et la partie de chasse se transforme en une impitoyable chasse à l''homme...';2017-01-25;6.4
736500;Maison de retraite;Afin d’éviter la case prison, Milann, 30 ans, est contraint d’effectuer 300 heures de travaux d’intérêts généraux dans une maison de retraite, Les Mimosas. Ses premières semaines sont un véritable enfer! Mais il se fait rapidement adopter par les retraités, en particulier par une bande de 7 inséparables qui lui apprennent, chacun à leur manière, leur vision de la vie. Au fil des semaines, Milann découvre que l’établissement profite de la vulnérabilité de ses pensionnaires pour les arnaquer. Il décide alors d’organiser une grande évasion, mais il n’est pas au bout de ses peines...;2022-02-16;6.2
936391;'Vous n''aurez pas ma haine';Comment surmonter une tragédie sans sombrer dans la haine et le désespoir ? L’histoire vraie d’Antoine Leiris, qui a perdu Hélène, sa femme bien-aimée, pendant les attentats du Bataclan à Paris, nous montre une voie possible : à la haine des terroristes, Antoine oppose l’amour qu’il porte à son jeune fils et à sa femme disparue.;2022-11-02;5.5
507076;Climax;'Une troupe de danseurs décide de célébrer le dernier jour de répétition avant d''entamer une tournée en France et aux États-Unis. L''atmosphère est festive, mais bientôt certains commencent à se sentir mal et à se comporter de manière étrange. Quelqu''un a versé de la drogue dans la sangria. La fête tourne rapidement au cauchemar.';2018-09-19;7.1
523936;Méandre;Une jeune femme se réveille dans un tube rempli de pièges mortels. Pour ne pas mourir, elle devra constamment avancer…;2021-05-26;6.1
846969;La Très Très Grande Classe;Sofia est une jeune prof de français, martyrisée par ses élèves. Croyant enfin tenir la mutation de ses rêves, elle se lance dans des adieux explosifs et savoure sa revanche. Problème : sa mutation est gelée, elle est désormais en concurrence avec une prof au CV irréprochable et ses élèves, plus remontés que jamais sont bien décidés à lui faire payer ses paroles. Mensonges à l’académie, coups bas à sa concurrente, campagne de séduction… Sofia est prête à tout pour obtenir son bon de sortie !;2022-08-10;5.4
163733;After;Paris, la nuit, une femme rencontre un homme. Julie est belle, mariée, sur des rails. Guillaume, est séducteur, impulsif, libre. Ils sont maladroits et gênés, il en fait trop, elle est cinglante, se moque, résiste…  Pourtant, le charme opère, ils vont traverser cette nuit ensemble.;2013-01-30;6.5
2899;Astérix & Obélix : Mission Cléopâtre;Cléopâtre, la reine d’Égypte, décide, pour défier l’empereur romain Jules César, de construire en trois mois un palais somptueux en plein désert. Si elle y parvient, celui‐ci devra concéder publiquement que le peuple égyptien est le plus grand de tous les peuples. Pour ce faire, Cléopâtre fait appel à Numérobis, un architecte d’avant‐garde plein d’énergie. S’il réussit, elle le couvrira d’or. S’il échoue, elle le jettera aux crocodiles. Celui‐ci, conscient du défi à relever, cherche de l’aide auprès de son vieil ami Panoramix. Le druide fait le voyage en Égypte avec Astérix et Obélix. De son côté, Amonbofis, l’architecte officiel de Cléopâtre, jaloux que la reine ait choisi Numérobis pour construire le palais, va tout mettre en œuvre pour faire échouer son concurrent.;2002-01-30;7.4
637534;BAC Nord;'2012. Les quartiers Nord de Marseille détiennent un triste record : la zone au taux de criminalité le plus élevé de France. Poussée par sa hiérarchie, la BAC Nord, brigade de terrain, cherche sans cesse à améliorer ses résultats. Dans un secteur à haut risque, les flics adaptent leurs méthodes, franchissant parfois la ligne jaune. Jusqu''au jour où le système judiciaire se retourne contre eux…';2021-08-18;7.4
48266;Ma mère;'Pierre, un adolescent de 17 ans, voue un amour aveugle à sa mère, laquelle n''est pas prête à assumer ce que son fils projette sur elle. Refusant d''être aimée pour ce qu''elle n''est pas, elle décide de rompre le mystère et de révéler sa vraie nature, celle d''une femme pour qui l''immoralité est devenue une addiction. Pierre va demander à être initié par elle à la débauche quitte à aller jusqu''au bout de jeux de plus en plus dangereux…';2004-05-19;4.5
1568;Carne;'Un boucher élève seul sa fille. Elle ne parle pas. Une tache de sang sur la robe. Et c''est la violence qui s''enchaîne.';1991-05-01;6.8
197796;La Belle et la Bête;1810. Après le naufrage de ses navires, un marchand ruiné doit s’exiler à la campagne avec ses six enfants. Parmi eux se trouve Belle, la plus jeune de ses filles, joyeuse et pleine de grâce.;2014-02-12;6.1
499726;MILF;"Trois amies d’enfance partent dans le sud pour vider la maison d’une d’elles, pour la vendre. Pendant ces quelques jours, elles deviennent la cible de trois jeunes garçons, pour qui trois femmes seules, approchant la quarantaine, sont bien plus séduisantes que les filles de leur âge. Des relations sentimentales, sexuelles ou sensuelles se créent avec ces trois garçons, pouvant presque être leurs fils ! Cécile, Sonia et Elise découvrent qu’elles sont des MILF (et non des Cougars, puisque ce sont les ""plus jeunes"" qui sont venus vers elles, et non l’inverse.).";2018-05-02;5.8
10995;'L''Amant';'Une jeune Française de quinze ans et demi doit quitter sa famille ruinée dans l''Indochine des années 20. C''est alors qu''elle fait la rencontre d''un bel homme riche, chinois et âgé de trente-six ans. Il tente de la séduire, elle feint l''indifférence. À Saïgon, il l''observe dans la rue, entre le lycée et le pensionnat religieux. Elle accepte un jour de le suivre. Il lui fait connaître les jeux de l''amour. Le plaisir d''un amour qu''ils savent éphémère.';1992-01-22;7
46581;Contes immoraux;Un recueil de nouvelles érotiques, une anthologie composée de récits appétissants sur le désir sexuel et ses diverses manifestations.;1973-11-01;5.9
42337;Beau-père;Rémi, compositeur, perd sa compagne dans un stupide accident de voiture. Son seul réconfort, il le trouve avec Marion, sa belle-fille âgée de quatorze ans.;1981-09-15;6.6
37645;'L''Immortel';'Charly Matteï a tourné la page de son passé de hors la loi. Depuis trois ans, il mène une vie paisible et se consacre à sa femme et ses deux enfants. Pourtant, un matin d''hiver, il est laissé pour mort dans le parking du vieux port à Marseille avec 22 balles dans le corps. Contre toute attente, il ne va pas mourir... Cette histoire est inspirée de faits réels, mais où tout est inventé, au cœur du Milieu marseillais.';2010-03-23;6.7
184314;Jeune & Jolie;'Jeune fille de bonne famille, Isabelle est impatiente de vivre sa première expérience sexuelle. Un soir, lors de vacances en famille sur la Côte d''Azur, elle perd sur une plage sa virginité sans éprouver le moindre plaisir. L''automne suivant, dans les beaux quartiers parisiens, cette adolescente de 17 ans décide de vivre une aventure interdite en s''adonnant à la prostitution. Très vite, elle se prend au jeu et multiplie les rendez-vous par internet. Au fil des saisons, Isabelle fait du sexe son passe-temps. Malgré l''incompréhension de sa famille et de ses amants passagers, la jeune femme choisit de vivre pleinement sa propre sexualité…';2013-08-21;6.4
785980;'Couleurs de l''incendie';'Février 1927. Après le décès de Marcel Péricourt, sa fille, Madeleine, doit prendre la tête de l''empire financier dont elle est l''héritière. Mais elle a un fils, Paul, qui d''un geste inattendu et tragique va la placer sur le chemin de la ruine et du déclassement. Face à l''adversité des hommes, à la corruption de son milieu et à l''ambition de son entourage, Madeleine devra mettre tout en œuvre pour survivre et reconstruire sa vie. Tâche d''autant plus difficile dans une France qui observe, impuissante, les premières couleurs de l''incendie qui va ravager l''Europe.';2022-11-09;7.2
50435;Bilitis;'La découverte de l''amour et des plaisirs d''une jeune pensionnaire d''école privée, au travers l''objectif du photographe Lucas.';1977-03-16;5.3
15357;Banlieue 13 : Ultimatum;'"Banlieue 13, deux ans plus tard. Le gouvernement a changé, pas le reste... Le mur d''isolement - toujours plus haut, toujours plus grand, toujours plus loin - s''est étendu autour des cités ghettos et les gangs qui y prolifèrent ont encore accru leur influence. Le trafic se répartit désormais entre cinq quartiers ethniques, chacun dirigé par un redoutable chef de gang. Plus que jamais déterminés à ""régler le problème"", les services secrets mettent volontairement le feu aux poudres. Damien, flic expert en arts martiaux, et Leïto, capable de se faufiler dans les moindres recoins de la banlieue, font à nouveau équipe. Leur objectif : sauver la cité du chaos. Leur programme : combats musclés et course-poursuites défiant les lois de la gravité..."';2009-02-18;6.4
415010;Les Affamés;'Dans un village, les choses ont changé. Certains habitants ne sont plus ce qu''ils étaient. Ils se mettent à attaquer leurs familles, leurs amis, leurs voisins… On les surnomme « les Affamés ». Une poignée de survivants s''enfoncent dans la forêt afin de leur échapper.';2017-09-23;5.9
765335;Tryo - Live XXV;'Après un an et demi d''attente et plusieurs reports, la grande fête d''anniversaire des 25 ans de Tryo a eu lieu le 20 mai 2022.  Pour l''occasion, le groupe était rejoint sur scène par Manu Eveno, guitariste historique de Tryo.  La soirée fut immortalisée sur un album live sorti le 11 novembre 2022, un album comme un témoin de ce que représente Tryo : un groupe à part sur la scène française.';2022-12-07;6
